CODE,Sales_Date,Id_Producto,Customer_ID,PVP,MOTIVO_VENTA,FORMA_PAGO,EXTENSION_GARANTIA,SEGURO_BATERIA_LARGO_PLAZO,MANTENIMIENTO_GRATUITO,FIN_GARANTIA,BASE_DATE,EN_GARANTIA,COSTE_VENTA_NO_IMPUESTOS,GENERO,CODIGO_POSTAL,Edad,RENTA_MEDIA_ESTIMADA,ENCUESTA_CLIENTE_ZONA_TALLER,STATUS_SOCIAL,Modelo,TIPO_CARROCERIA,Fuel,TRANSMISION_ID,Equipamiento,Kw,Revisiones,Km_medio_por_revision,km_ultima_revision,QUEJA,Lead_compra,Lead_compra_1,TIENDA_DESC,PROV_DESC,ZONA,Origen,Margen_eur_bruto,Margen_eur
SYN006799,27/03/2024,PA200051,108109,28453,No Particular,Financiera Marca,"SI, Financiera",NO,0,26/03/2028,31/12/2023,SI,1821,M,CP43300,54,24947,128,C,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,9665.48,5346.7
SYN006800,03/03/2024,PA200081,106975,30330,No Particular,Contado,NO,NO,0,02/03/2028,31/12/2023,SI,934,M,CP11100,29,0,0,,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,10303.1,6723.03
SYN006801,03/03/2024,PA200003,101891,31972,Particular,Contado,SI,NO,0,02/03/2028,31/12/2023,SI,1644,F,CP28991,55,37432,114,A,E,TIPO2,ELÉCTRICO,A,Mid,113,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,9345.42,-125.95
SYN006802,13/02/2024,PA200067,105614,33863,Particular,Contado,SI,NO,0,12/02/2028,31/12/2023,SI,994,M,CP14005,26,34078,123,D,I,TIPO7,ELÉCTRICO,A,Mid,106,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,11503.26,7584.08
SYN006803,27/01/2024,PA200034,101855,24004,Particular,Contado,NO,NO,0,26/01/2028,31/12/2023,SI,0,M,CP46171,34,0,0,,D,TIPO1,HÍBRIDO,M,Low,99,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,6257.84,318.89
SYN006804,12/01/2024,PA200076,107607,16762,Particular,Contado,NO,NO,0,11/01/2028,31/12/2023,SI,748,M,CP8191,61,28158,88,D,A,TIPO1,HÍBRIDO,M,Mid,64,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,3707.75,1385.56
SYN006805,06/01/2024,PA200094,34381,30330,Particular,Financiera Marca,"SI, Financiera",NO,0,05/01/2028,31/12/2023,SI,1521,F,CP27500,55,0,68,H,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,10303.1,6136.03
SYN006806,07/01/2024,PA200044,19378,19994,Particular,Otros,NO,NO,0,06/01/2028,31/12/2023,SI,899,M,CP9007,37,24932,168,E,B,TIPO1,HÍBRIDO,M,Mid-High,85,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,5212.44,2483.91
SYN006807,28/03/2024,PA200011,101476,32689,Particular,Contado,NO,NO,0,27/03/2028,31/12/2023,SI,408,M,CP8614,32,0,0,,I,TIPO7,ELÉCTRICO,A,Mid,113,0,0,0,,0,0,VALENCIA,VALENCIA,ESTE,Tienda,11104.45,7864.02
SYN006808,17/03/2024,PA200079,100473,28453,Particular,Financiera Marca,"SI, Financiera",NO,0,16/03/2028,31/12/2023,SI,1521,M,CP48930,34,33738,137,E,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,9665.48,5646.7
SYN006809,09/01/2024,PA200036,103474,14814,Particular,Otros,SI,NO,0,08/01/2028,31/12/2023,SI,988,F,CP38670,42,0,0,,A,TIPO1,HÍBRIDO,M,High,64,0,0,0,,1,1,BILBAO,BILBAO,NORTE,Internet,3276.86,868.55
SYN006810,08/01/2024,PA200076,105928,27310,Particular,Otros,SI,NO,0,07/01/2028,31/12/2023,SI,1494,M,CP6002,35,27910,92,B,I,TIPO7,ELÉCTRICO,A,Mid-High,106,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,9277.21,5375.72
SYN006811,08/02/2024,PA200049,106318,25004,Particular,Contado,NO,NO,0,07/02/2028,31/12/2023,SI,1392,F,CP46110,54,37089,0,U,C,TIPO4,HÍBRIDO,M,Mid,101,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Tienda,6518.54,-1049.41
SYN006812,25/01/2024,PA200029,104768,36634,No Particular,Contado,"SI, Financiera",NO,0,24/01/2028,31/12/2023,SI,1294,M,CP20500,45,31301,131,G,I,TIPO7,ELÉCTRICO,A,Mid,124,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,12444.57,8006.48
SYN006813,02/02/2024,PA200044,105085,22504,No Particular,Contado,NO,SI,0,01/02/2028,31/12/2023,SI,1600,M,CP20015,25,33348,129,D,C,TIPO4,HÍBRIDO,M,Low,103,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,5866.79,-1316.66
SYN006814,27/01/2024,PA200082,33868,11475,Particular,Otros,NO,NO,0,26/01/2028,31/12/2023,SI,500,F,CP6208,40,19961,69,J,A,TIPO1,HÍBRIDO,M,Low,53,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Tienda,2538.27,881.74
SYN006815,25/01/2024,PA200087,105262,20478,Particular,Otros,NO,NO,0,24/01/2028,31/12/2023,SI,1400,M,CP17007,53,25244,88,D,C,TIPO4,HÍBRIDO,M,Low,81,0,0,0,,0,0,MALAGA,MALAGA,SUR,Internet,5338.61,-1164.67
SYN006816,29/01/2024,PA200085,107193,20671,Particular,Contado,NO,NO,0,28/01/2028,31/12/2023,SI,716,F,CP3110,33,29878,137,F,H,TIPO7,HÍBRIDO,M,Mid,85,0,0,0,,1,1,BILBAO,BILBAO,NORTE,Internet,6858.64,993.61
SYN006817,22/03/2024,PA200031,4402,27310,Particular,Financiera Marca,"SI, Financiera",NO,0,21/03/2028,31/12/2023,SI,1584,M,CP30002,49,24620,142,A,I,TIPO7,ELÉCTRICO,A,Mid-High,106,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Internet,9277.21,5285.72
SYN006818,14/03/2024,PA200023,103988,32990,Particular,Contado,NO,NO,0,13/03/2028,31/12/2023,SI,0,M,CP14900,48,21652,8,D,J,TIPO7,HÍBRIDO,M,Mid,123,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,1303.11,-6765.52
SYN006819,17/03/2024,PA200059,101901,30978,Particular,Contado,NO,SI,0,16/03/2028,31/12/2023,SI,597,M,CP8018,43,0,0,,I,TIPO7,ELÉCTRICO,A,Mid,113,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Internet,10523.23,7228.96
SYN006820,30/01/2024,PA200058,107985,13529,No Particular,Contado,SI,NO,0,29/01/2028,31/12/2023,SI,525,M,CP8810,24,27134,128,C,A,TIPO1,HÍBRIDO,M,Mid-High,61,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,2992.61,1148.82
SYN006821,24/02/2024,PA200025,102268,28453,Particular,Otros,NO,NO,0,23/02/2028,31/12/2023,SI,1034,M,CP37150,77,28944,117,K,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,9665.48,6133.7
SYN006822,27/03/2024,PA200007,107001,20982,Particular,Contado,NO,NO,0,26/03/2028,31/12/2023,SI,2643,F,CP28290,33,33489,96,D,B,TIPO1,HÍBRIDO,M,Mid,101,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,5470.01,919.43
SYN006823,13/02/2024,PA200080,60498,27332,Particular,Otros,NO,SI,0,12/02/2028,31/12/2023,SI,1034,M,CP41880,55,0,0,,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,9284.68,5841.45
SYN006824,03/02/2024,PA200014,106397,16098,Particular,Financiera Marca,NO,NO,4,02/02/2028,31/12/2023,SI,1179,M,CP43203,54,35071,145,E,A,TIPO1,HÍBRIDO,M,Mid,64,0,0,0,,0,0,SEVILLA,SEVILLA,SUR,Internet,3560.88,860.14
SYN006825,22/02/2024,PA200071,106243,23416,Particular,Contado,NO,NO,0,21/02/2028,31/12/2023,SI,1364,F,CP12550,52,0,0,,B,TIPO6,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,6104.55,2640.69
SYN006826,17/01/2024,PA200089,106578,14933,Particular,Otros,NO,NO,0,16/01/2028,31/12/2023,SI,670,F,CP6130,41,17491,79,J,A,TIPO1,HÍBRIDO,M,Mid-High,64,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,3303.18,1203.47
SYN006827,31/01/2024,PA200092,104071,24004,Particular,Contado,SI,NO,0,30/01/2028,31/12/2023,SI,0,F,CP15706,47,0,0,,D,TIPO1,HÍBRIDO,M,Low,99,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,6257.84,318.89
SYN006828,17/01/2024,PA200094,103456,11475,Particular,Contado,NO,NO,0,16/01/2028,31/12/2023,SI,997,F,CP8023,56,29304,186,B,A,TIPO1,HÍBRIDO,M,Low,53,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,2538.27,384.74
SYN006829,27/01/2024,PA200021,100306,28005,Particular,Contado,SI,NO,0,26/01/2028,31/12/2023,SI,0,M,CP15320,41,27844,172,G,D,TIPO8,HÍBRIDO,M,Mid,99,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,7300.9,413.72
SYN006830,21/01/2024,PA200007,108492,34448,Particular,Contado,NO,SI,0,20/01/2028,31/12/2023,SI,0,M,CP48008,37,33118,149,A,J,TIPO7,HÍBRIDO,M,Mid,123,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,1360.7,-7053.48
SYN006831,20/02/2024,PA200020,100664,21531,Particular,Contado,NO,SI,0,19/02/2028,31/12/2023,SI,829,M,CP33800,31,25906,17,H,B,TIPO1,HÍBRIDO,M,Mid,106,0,0,0,,1,1,MADRID OESTE,MADRID,CENTRO,Internet,5613.13,2833.18
SYN006832,15/02/2024,PA200049,106314,17391,Particular,Contado,NO,NO,0,14/02/2028,31/12/2023,SI,1226,M,CP28047,26,33205,117,E,B,TIPO6,HÍBRIDO,M,Low,74,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,4533.83,1683.94
SYN006833,18/03/2024,PA200089,105835,28667,Particular,Financiera Marca,"SI, Financiera",NO,4,17/03/2028,31/12/2023,SI,1034,F,CP28019,40,24239,95,B,I,TIPO7,HÍBRIDO,M,High,106,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,9738.18,6189.49
SYN006834,05/03/2024,PA200023,10577,21392,Particular,Contado,SI,NO,0,04/03/2028,31/12/2023,SI,1273,M,CP8812,49,28477,9,D,D,TIPO1,HÍBRIDO,M,Low,85,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,5576.89,-1016.01
SYN006835,16/02/2024,PA200060,104164,30330,Particular,Contado,NO,NO,0,15/02/2028,31/12/2023,SI,1034,M,CP41500,35,0,0,,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Internet,10303.1,6623.03
SYN006836,29/01/2024,PA200014,100321,28453,Particular,Financiera Marca,"SI, Financiera",NO,0,28/01/2028,31/12/2023,SI,1521,F,CP33600,32,23750,11,G,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Tienda,9665.48,5646.7
SYN006837,15/02/2024,PA200038,104043,22610,Particular,Prestamo Bancario,NO,NO,0,14/02/2028,31/12/2023,SI,2744,M,CP12004,35,23748,92,G,C,TIPO4,HÍBRIDO,M,Mid-High,81,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Tienda,5894.43,-2458.14
SYN006838,29/02/2024,PA200062,104571,28453,Particular,Contado,NO,NO,0,28/02/2028,31/12/2023,SI,1034,F,CP28041,38,31437,98,D,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,9665.48,6133.7
SYN006839,29/02/2024,PA200023,106004,28005,Particular,Contado,NO,SI,0,28/02/2028,31/12/2023,SI,539,M,CP28025,35,27968,94,B,D,TIPO8,HÍBRIDO,M,Mid,99,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,7300.9,-125.28
SYN006840,04/02/2024,PA200027,101493,27003,Particular,Financiera Marca,NO,NO,4,03/02/2028,31/12/2023,SI,1439,M,CP28042,44,35913,113,A,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,9172.92,5350.68
SYN006841,04/01/2024,PA200006,46062,22317,Particular,Contado,NO,NO,0,03/01/2028,31/12/2023,SI,716,F,CP12002,55,0,0,,H,TIPO7,ELÉCTRICO,A,Mid,85,0,0,0,,1,1,MADRID NORTE,MADRID,CENTRO,Internet,7404.78,1149.65
SYN006842,29/03/2024,PA200009,107567,20671,Particular,Financiera Marca,"SI, Financiera",NO,4,28/03/2028,31/12/2023,SI,716,F,CP28850,60,32785,139,D,H,TIPO7,HÍBRIDO,M,Mid,85,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Internet,6858.64,993.61
SYN006843,25/03/2024,PA200098,100115,20470,No Particular,Otros,"SI, Financiera",NO,0,24/03/2028,31/12/2023,SI,1251,M,CP28002,44,32933,175,A,B,TIPO6,HÍBRIDO,M,Mid-High,85,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,5336.53,2218.4
SYN006844,25/03/2024,PA200073,11331,20841,Particular,Otros,NO,NO,0,24/03/2028,31/12/2023,SI,863,F,CP41019,44,24740,0,U,B,TIPO1,HÍBRIDO,M,Low,77,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,5433.25,2673.81
SYN006845,11/02/2024,PA200086,100056,22764,Particular,Contado,NO,NO,0,10/02/2028,31/12/2023,SI,683,M,CP8740,53,28520,9,D,E,TIPO2,HÍBRIDO,M,Mid,89,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,6653.92,325.85
SYN006846,15/02/2024,PA200022,101984,11475,Particular,Otros,NO,NO,0,14/02/2028,31/12/2023,SI,1670,F,CP12003,50,34992,129,E,A,TIPO1,HÍBRIDO,M,Low,53,0,0,0,,0,0,SEVILLA,SEVILLA,SUR,Internet,2538.27,-288.26
SYN006847,02/02/2024,PA200024,102635,14339,No Particular,Contado,"SI, Financiera",NO,0,01/02/2028,31/12/2023,SI,1040,M,CP38003,30,31567,91,E,A,TIPO1,HÍBRIDO,M,High,64,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,3171.79,749.01
SYN006848,21/03/2024,PA200044,104936,27909,Particular,Contado,NO,NO,0,20/03/2028,31/12/2023,SI,0,M,CP8031,43,29894,212,B,D,TIPO6,HÍBRIDO,M,Mid,99,0,0,0,,0,0,SEVILLA,SEVILLA,SUR,Tienda,7275.88,411.44
SYN006849,23/01/2024,PA200034,103550,35404,Particular,Financiera Marca,"SI, Financiera",NO,0,22/01/2028,31/12/2023,SI,1584,M,CP3010,32,25609,72,E,I,TIPO7,ELÉCTRICO,A,Mid,124,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,12026.74,7395.82
SYN006850,26/03/2024,PA200091,100545,34448,Particular,Contado,SI,NO,0,25/03/2028,31/12/2023,SI,0,,CP8021,60,33189,193,A,J,TIPO7,HÍBRIDO,M,Mid,123,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,1360.7,-7053.48
SYN006851,04/03/2024,PA200005,107954,27959,Particular,Contado,SI,NO,0,03/03/2028,31/12/2023,SI,1034,M,CP29640,76,23994,89,H,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Internet,9497.67,6004.91
SYN006852,12/01/2024,PA200098,102552,29446,Particular,Contado,NO,NO,0,11/01/2028,31/12/2023,SI,994,F,CP28803,48,24592,121,E,I,TIPO7,ELÉCTRICO,A,High,106,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,10002.81,6432.57
SYN006853,23/01/2024,PA200077,102223,17723,Particular,Contado,NO,NO,0,22/01/2028,31/12/2023,SI,670,F,CP6300,28,23241,136,K,B,TIPO6,HÍBRIDO,M,Mid,74,0,0,0,,1,1,MADRID OESTE,MADRID,CENTRO,Internet,4620.39,2300.27
SYN006854,04/03/2024,PA200098,100932,12656,No Particular,Otros,NO,NO,0,03/03/2028,31/12/2023,SI,1340,M,CP8320,45,25080,135,C,A,TIPO1,HÍBRIDO,M,Low,48,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,2799.51,209.68
SYN006855,22/01/2024,PA200082,101597,34133,Particular,Contado,NO,NO,0,21/01/2028,31/12/2023,SI,446,M,CP24008,52,32072,78,D,J,TIPO7,HÍBRIDO,M,Mid,123,0,0,0,,1,1,MALAGA,MALAGA,SUR,Internet,1348.25,-7437.27
SYN006856,14/01/2024,PA200057,105494,25888,Particular,Contado,NO,NO,0,13/01/2028,31/12/2023,SI,1222,M,CP46015,29,35358,143,E,C,TIPO4,HÍBRIDO,M,Mid,101,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Internet,6749.0,-858.45
SYN006857,25/02/2024,PA200067,102733,28453,Particular,Contado,SI,NO,0,24/02/2028,31/12/2023,SI,1034,F,CP29600,40,28731,63,F,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Internet,9665.48,6133.7
SYN006858,30/01/2024,PA200033,101825,20388,Particular,Contado,NO,NO,0,29/01/2028,31/12/2023,SI,829,M,CP8950,75,26037,97,B,B,TIPO1,HÍBRIDO,M,Mid,107,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Internet,5315.15,2625.5
SYN006859,18/02/2024,PA200055,100740,18854,Particular,Otros,NO,NO,0,17/02/2028,31/12/2023,SI,2626,F,CP17005,33,27431,14,G,B,TIPO6,HÍBRIDO,M,Mid,77,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Tienda,4915.24,549.77
SYN006860,11/02/2024,PA200044,100463,18751,Particular,Otros,NO,SI,0,10/02/2028,31/12/2023,SI,746,M,CP15010,49,29838,153,C,B,TIPO6,HÍBRIDO,M,High,74,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,4888.39,2411.06
SYN006861,20/01/2024,PA200078,51924,19099,Particular,Contado,NO,NO,0,19/01/2028,31/12/2023,SI,415,F,CP26003,33,33696,159,A,B,TIPO1,HÍBRIDO,M,Low,77,0,0,0,,0,0,VALENCIA,VALENCIA,ESTE,Tienda,4979.11,2805.29
SYN006862,02/01/2024,PA200079,104670,19976,Particular,Contado,NO,SI,0,01/01/2028,31/12/2023,SI,1526,M,CP28007,50,32471,214,A,B,TIPO6,HÍBRIDO,M,Mid,81,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Tienda,5207.74,1853.64
SYN006863,21/02/2024,PA200046,103356,23321,Particular,Financiera Marca,"SI, Financiera",NO,0,20/02/2028,31/12/2023,SI,1753,M,CP8130,55,26088,11,H,B,TIPO1,HÍBRIDO,M,Mid-High,106,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,6079.78,2234.43
SYN006864,16/02/2024,PA200019,70721,33773,Particular,Contado,NO,NO,0,15/02/2028,31/12/2023,SI,0,M,CP36005,25,27801,0,,J,TIPO7,HÍBRIDO,M,Mid,123,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Tienda,1334.03,-6920.17
SYN006865,28/01/2024,PA200011,100652,28453,No Particular,Financiera Marca,"SI, Financiera",NO,0,27/01/2028,31/12/2023,SI,1924,M,CP44600,43,17445,112,K,I,TIPO7,HÍBRIDO,M,Mid-High,106,0,0,0,,1,1,BARCELONA CENTRO,BARCELONA,ESTE,Internet,9665.48,5243.7
SYN006866,02/02/2024,PA200061,103222,23913,No Particular,Prestamo Bancario,"SI, Campa a Regalo",NO,0,01/02/2028,31/12/2023,SI,1294,M,CP8023,60,30811,177,B,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,8123.25,4690.12
SYN006867,15/01/2024,PA200049,106037,30436,Particular,Contado,SI,SI,0,14/01/2028,31/12/2023,SI,2781,M,CP3400,31,22750,89,H,D,TIPO1,HÍBRIDO,M,Mid,115,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,7934.67,-2309.67
SYN006868,31/03/2024,PA200050,104081,33579,Particular,Financiera Marca,"SI, Financiera",NO,4,30/03/2028,31/12/2023,SI,2187,M,CP28045,46,25306,85,B,D,TIPO8,ELÉCTRICO,A,Mid,136,0,0,0,,1,1,BILBAO,BILBAO,NORTE,Internet,8754.05,-1641.18
SYN006869,22/01/2024,PA200085,105260,30436,Particular,Contado,NO,NO,0,21/01/2028,31/12/2023,SI,1781,,CP20160,38,27855,19,C,D,TIPO1,HÍBRIDO,M,Mid,115,0,0,0,,1,1,MADRID ESTE,MADRID,CENTRO,Internet,7934.67,-1309.67
SYN006870,30/01/2024,PA200071,103365,20936,Particular,Contado,NO,NO,0,29/01/2028,31/12/2023,SI,0,F,CP1213,48,0,0,,D,TIPO1,HÍBRIDO,M,Low,85,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Internet,5458.02,246.18
SYN006871,27/01/2024,PA200042,105240,21209,Particular,Contado,NO,NO,0,26/01/2028,31/12/2023,SI,1693,M,CP17005,40,26883,9,D,D,TIPO1,HÍBRIDO,M,Low,104,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Internet,5529.19,-1440.35
SYN006872,08/01/2024,PA200030,106083,17550,Particular,Contado,NO,SI,0,07/01/2028,31/12/2023,SI,1878,M,CP50002,32,0,0,,B,TIPO1,HÍBRIDO,M,Mid-High,74,0,0,0,,0,0,BARCELONA NORTE,BARCELONA,ESTE,Internet,4575.28,1060.83
SYN006873,08/03/2024,PA200084,105708,20936,Particular,Contado,SI,NO,0,07/03/2028,31/12/2023,SI,1893,F,CP30004,27,27968,15,C,C,TIPO4,HÍBRIDO,M,Low,81,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,5458.02,-1646.82
SYN006874,03/03/2024,PA200042,100877,37832,No Particular,Financiera Marca,"SI, Financiera",NO,0,02/03/2028,31/12/2023,SI,3175,F,CP35212,39,29009,57,D,D,TIPO8,ELÉCTRICO,A,Mid,124,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,9862.8,-2528.38
SYN006875,24/03/2024,PA200020,105945,30330,Particular,Otros,SI,NO,0,23/03/2028,31/12/2023,SI,1034,F,CP3201,49,27085,92,B,I,TIPO7,HÍBRIDO,M,Mid,106,0,0,0,,0,0,BARCELONA SUR,BARCELONA,ESTE,Tienda,10303.1,6623.03
SYN006876,10/02/2024,PA200060,106400,18261,Particular,Contado,NO,NO,0,09/02/2028,31/12/2023,SI,915,M,CP46190,49,0,0,,H,TIPO7,HÍBRIDO,M,Mid-High,85,0,0,0,,0,0,BILBAO,BILBAO,NORTE,Tienda,6059.0,566.14
SYN006877,15/01/2024,PA200052,105754,12160,Particular,Contado,NO,NO,0,14/01/2028,31/12/2023,SI,1375,F,CP41019,57,26908,13,E,A,TIPO1,HÍBRIDO,M,Low,48,0,0,0,,0,0,SEVILLA,SEVILLA,SUR,Tienda,2689.79,104.15
SYN006878,10/02/2024,PA200022,108199,18242,Particular,Contado,NO,NO,0,09/02/2028,31/12/2023,SI,2157,M,CP33510,35,0,0,,B,TIPO1,HÍBRIDO,M,Low,78,0,0,0,,0,0,MADRID OESTE,MADRID,CENTRO,Tienda,4755.69,907.57
SYN006879,29/03/2024,PA200051,103615,30377,Particular,Financiera Marca,"SI, Financiera",NO,4,28/03/2028,31/12/2023,SI,2473,M,CP1250,66,25858,97,H,D,TIPO6,HÍBRIDO,M,High,106,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Tienda,7919.28,-2003.07
SYN006880,20/01/2024,PA200078,108327,35541,Particular,Contado,NO,NO,0,19/01/2028,31/12/2023,SI,994,M,CP14005,58,22195,1,E,I,TIPO7,ELÉCTRICO,A,Mid,124,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,12073.28,8021.54
SYN006881,02/01/2024,PA200088,101817,23913,Particular,Financiera Marca,"SI, Financiera",NO,0,01/01/2028,31/12/2023,SI,1482,M,CP28050,24,30573,9,D,I,TIPO7,HÍBRIDO,M,Mid-High,117,0,0,0,,0,0,MADRID NORTE,MADRID,CENTRO,Internet,8123.25,4502.12
SYN006882,07/01/2024,PA200029,106302,23687,Particular,Contado,NO,SI,0,06/01/2028,31/12/2023,SI,978,F,CP20130,33,29371,82,D,C,TIPO4,HÍBRIDO,M,Mid,81,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Tienda,6175.2,-666.62
SYN006883,20/02/2024,PA200063,66313,34808,No Particular,Financiera Marca,NO,NO,0,19/02/2028,31/12/2023,SI,931,M,CP28860,44,37532,213,F,J,TIPO7,HÍBRIDO,M,Mid,123,0,0,0,,0,0,MADRID SUR,MADRID,CENTRO,Tienda,1374.92,-8055.58
SYN006884,18/03/2024,PA200018,107762,20671,Particular,Contado,NO,NO,0,17/03/2028,31/12/2023,SI,716,M,CP8100,48,29449,9,D,H,TIPO7,HÍBRIDO,M,Mid,85,0,0,0,,1,1,MADRID OESTE,MADRID,CENTRO,Internet,6858.64,993.61
SYN006885,30/01/2024,PA200055,105022,26044,Particular,Contado,SI,NO,0,29/01/2028,31/12/2023,SI,1323,M,CP36618,43,0,0,,B,TIPO6,HÍBRIDO,M,Mid,106,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,6789.67,3159.19
SYN006886,28/02/2024,PA200032,26565,25792,Particular,Financiera Marca,"SI, Financiera",NO,0,27/02/2028,31/12/2023,SI,1876,F,CP28300,30,24498,17,I,B,TIPO6,HÍBRIDO,M,Mid,106,0,0,0,,0,0,VALENCIA,VALENCIA,ESTE,Internet,6723.97,2560.41
SYN006887,27/03/2024,PA200077,18785,28287,Particular,Financiera Marca,"SI, Financiera",NO,0,26/03/2028,31/12/2023,SI,1521,M,CP50002,34,0,0,,I,TIPO7,HÍBRIDO,M,High,106,0,0,0,,0,0,BARCELONA CENTRO,BARCELONA,ESTE,Internet,9609.09,5603.42
SYN006888,05/01/2024,PA200010,106132,29446,Particular,Financiera Marca,NO,NO,0,04/01/2028,31/12/2023,SI,1482,M,CP28024,40,27168,96,B,I,TIPO7,ELÉCTRICO,A,High,106,0,0,0,,0,0,LA CORUÑA,LA CORUÑA,NORTE,Internet,10002.81,5944.57
SYN006889,14/02/2024,PA200066,105034,25316,No Particular,Financiera Marca,"SI, Financiera",NO,0,13/02/2028,31/12/2023,SI,2053,F,CP49027,44,0,0,,B,TIPO1,HÍBRIDO,M,Mid,106,0,0,0,,0,0,MADRID ESTE,MADRID,CENTRO,Tienda,6599.88,2296.92
