CODE,Id_Producto,Modelo,TIPO_CARROCERIA,Fuel,TRANSMISION_ID,Equipamiento,Kw,EXTENSION_GARANTIA,EN_GARANTIA,MANTENIMIENTO_GRATUITO
ID20422,PC100205,C,TIPO4,HÍBRIDO,M,Low,78,NO,SI,0
ID16540,PB100125,B,TIPO1,HÍBRIDO,M,Mid-High,106,SI,SI,0
ID19468,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID37438,PD100322,D,TIPO8,HÍBRIDO,M,Low,115,SI,SI,0
ID35018,PD100231,D,TIPO1,HÍBRIDO,M,Mid,115,SI,NO,0
ID34496,PD100212,D,TIPO1,HÍBRIDO,M,Low,85,NO,SI,0
ID34508,PD100212,D,TIPO1,HÍBRIDO,M,Low,85,SI,SI,0
ID34583,PD100212,D,TIPO1,HÍBRIDO,M,Low,85,NO,NO,0
ID19737,PC100205,C,TIPO4,HÍBRIDO,M,Low,78,NO,SI,0
ID19786,PC100205,C,TIPO4,HÍBRIDO,M,Low,78,SI,NO,0
ID19812,PC100205,C,TIPO4,HÍBRIDO,M,Low,78,NO,NO,0
ID19830,PC100205,C,TIPO4,HÍBRIDO,M,Low,78,NO,SI,0
ID19832,PC100205,C,TIPO4,HÍBRIDO,M,Low,78,NO,SI,0
ID37213,PD100210,D,TIPO1,ELÉCTRICO,A,Low,104,NO,SI,0
ID18482,PC100209,C,TIPO4,HÍBRIDO,M,Low,101,NO,SI,0
ID18587,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,NO,0
ID18332,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,NO,0
ID18390,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID18408,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID18585,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID18668,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID18283,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,SI,SI,0
ID18351,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID18405,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID18410,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID18465,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID18559,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID18629,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,NO,0
ID18645,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID18649,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID42091,PD100291,D,TIPO8,HÍBRIDO,M,Mid-High,103,"SI, Financiera",NO,0
ID18372,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,SI,SI,0
ID18464,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,NO,0
ID18642,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID18476,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,SI,SI,0
ID41063,PD100249,D,TIPO6,HÍBRIDO,M,High,103,"SI, Financiera",SI,0
ID41090,PD100249,D,TIPO6,HÍBRIDO,M,High,103,"SI, Financiera",SI,0
ID41100,PD100249,D,TIPO6,HÍBRIDO,M,High,103,"SI, Financiera",NO,0
ID41106,PD100249,D,TIPO6,HÍBRIDO,M,High,103,"SI, Financiera",NO,0
ID41129,PD100249,D,TIPO6,HÍBRIDO,M,High,103,NO,NO,0
ID41201,PD100249,D,TIPO6,HÍBRIDO,M,High,103,NO,SI,0
ID42100,PD100294,D,TIPO8,HÍBRIDO,M,High,103,"SI, Financiera",SI,0
ID41969,PD100300,D,TIPO8,ELÉCTRICO,A,Mid,106,"SI, Financiera",SI,0
ID41939,PD100301,D,TIPO8,ELÉCTRICO,A,Mid,106,NO,NO,0
ID40991,PD100242,D,TIPO6,ELÉCTRICO,A,Mid,136,"SI, Financiera",SI,0
ID42045,PD100290,D,TIPO8,ELÉCTRICO,A,Mid,136,"SI, Financiera",NO,0
ID42049,PD100290,D,TIPO8,ELÉCTRICO,A,Mid,136,"SI, Financiera",SI,0
ID40940,PD100265,D,TIPO6,ELÉCTRICO,A,Mid,124,"SI, Financiera",SI,0
ID40941,PD100265,D,TIPO6,ELÉCTRICO,A,Mid,124,"SI, Financiera",SI,0
ID42235,PD100308,D,TIPO8,ELÉCTRICO,A,Mid,124,"SI, Financiera",SI,0
ID5812,PB100108,B,TIPO1,HÍBRIDO,M,Low,78,NO,NO,0
ID5920,PB100108,B,TIPO1,HÍBRIDO,M,Low,78,NO,SI,0
ID6173,PB100108,B,TIPO1,HÍBRIDO,M,Low,78,NO,NO,0
ID5951,PB100108,B,TIPO1,HÍBRIDO,M,Low,78,NO,SI,0
ID17512,PC100198,C,TIPO4,HÍBRIDO,M,Low,81,NO,SI,0
ID17561,PC100198,C,TIPO4,HÍBRIDO,M,Low,81,SI,NO,0
ID17563,PC100198,C,TIPO4,HÍBRIDO,M,Low,81,NO,SI,0
ID20515,PC100205,C,TIPO4,HÍBRIDO,M,Low,78,SI,NO,0
ID20495,PC100205,C,TIPO4,HÍBRIDO,M,Low,78,NO,SI,0
ID18008,PC100203,C,TIPO4,HÍBRIDO,M,Mid,103,NO,SI,0
ID18021,PC100203,C,TIPO4,HÍBRIDO,M,Mid,103,SI,SI,0
ID18032,PC100203,C,TIPO4,HÍBRIDO,M,Mid,103,NO,NO,0
ID19799,PC100205,C,TIPO4,HÍBRIDO,M,Low,78,NO,SI,0
ID18404,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,SI,SI,0
ID18617,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,NO,0
ID19459,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,SI,NO,0
ID18385,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,NO,0
ID18423,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,SI,SI,0
ID52,PA100036,A,TIPO1,HÍBRIDO,M,Mid,64,"SI, Financiera",SI,0
ID14776,PB100073,B,TIPO1,HÍBRIDO,M,Mid,85,"SI, Financiera",SI,0
ID5624,PB100115,B,TIPO1,HÍBRIDO,M,Mid,101,NO,NO,0
ID20081,PC100206,C,TIPO4,HÍBRIDO,M,Mid-High,78,SI,NO,0
ID20102,PC100206,C,TIPO4,HÍBRIDO,M,Mid-High,78,NO,SI,0
ID20122,PC100206,C,TIPO4,HÍBRIDO,M,Mid-High,78,NO,NO,0
ID19974,PC100206,C,TIPO4,HÍBRIDO,M,Mid-High,78,NO,SI,0
ID20080,PC100206,C,TIPO4,HÍBRIDO,M,Mid-High,78,SI,NO,0
ID18963,PC100207,C,TIPO4,HÍBRIDO,M,Mid,101,NO,NO,0
ID18965,PC100207,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID18964,PC100207,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID7325,PB100069,B,TIPO1,HÍBRIDO,M,Low,74,NO,NO,0
ID7365,PB100069,B,TIPO1,HÍBRIDO,M,Low,74,SI,SI,0
ID5212,PB100142,B,TIPO6,HÍBRIDO,M,Low,74,NO,NO,0
ID4893,PB100144,B,TIPO6,HÍBRIDO,M,Low,74,NO,SI,0
ID5205,PB100144,B,TIPO6,HÍBRIDO,M,Low,74,NO,SI,0
ID5239,PB100144,B,TIPO6,HÍBRIDO,M,Low,74,NO,SI,0
ID11065,PB100068,B,TIPO1,HÍBRIDO,M,Mid-High,74,NO,NO,0
ID3949,PB100151,B,TIPO6,HÍBRIDO,M,Mid,106,SI,NO,0
ID3950,PB100151,B,TIPO6,HÍBRIDO,M,Mid,106,NO,SI,0
ID3977,PB100151,B,TIPO6,HÍBRIDO,M,Mid,106,NO,SI,0
ID3988,PB100151,B,TIPO6,HÍBRIDO,M,Mid,106,NO,SI,0
ID5728,PB100116,B,TIPO1,HÍBRIDO,M,Mid,101,NO,SI,0
ID23191,PA100044,A,TIPO1,HÍBRIDO,M,Low,48,NO,NO,0
ID23147,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,SI,0
ID23341,PA100046,A,TIPO1,HÍBRIDO,M,Mid-High,48,NO,SI,0
ID8632,PB100141,B,TIPO6,HÍBRIDO,M,Mid-High,74,NO,SI,0
ID11184,PB100070,B,TIPO1,HÍBRIDO,M,High,74,NO,NO,0
ID11169,PB100070,B,TIPO1,HÍBRIDO,M,High,74,NO,SI,0
ID11170,PB100070,B,TIPO1,HÍBRIDO,M,High,74,NO,SI,0
ID11178,PB100070,B,TIPO1,HÍBRIDO,M,High,74,NO,NO,0
ID11190,PB100070,B,TIPO1,HÍBRIDO,M,High,74,SI,SI,0
ID19765,PC100205,C,TIPO4,HÍBRIDO,M,Low,78,NO,SI,0
ID19719,PC100205,C,TIPO4,HÍBRIDO,M,Low,78,NO,SI,0
ID19742,PC100205,C,TIPO4,HÍBRIDO,M,Low,78,SI,SI,0
ID53996,PI100384,I,TIPO7,HÍBRIDO,M,High,117,SI,SI,4
ID52184,PI100391,I,TIPO7,ELÉCTRICO,A,High,106,NO,NO,4
ID18361,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID55323,PI100396,I,TIPO7,HÍBRIDO,M,Mid,106,NO,NO,4
ID10790,PB100068,B,TIPO1,HÍBRIDO,M,Mid-High,74,NO,SI,0
ID11058,PB100068,B,TIPO1,HÍBRIDO,M,Mid-High,74,NO,SI,0
ID11061,PB100068,B,TIPO1,HÍBRIDO,M,Mid-High,74,NO,SI,0
ID11060,PB100068,B,TIPO1,HÍBRIDO,M,Mid-High,74,NO,SI,0
ID11075,PB100068,B,TIPO1,HÍBRIDO,M,Mid-High,74,NO,SI,0
ID11104,PB100070,B,TIPO1,HÍBRIDO,M,High,74,NO,SI,0
ID10920,PB100070,B,TIPO1,HÍBRIDO,M,High,74,NO,SI,0
ID11103,PB100070,B,TIPO1,HÍBRIDO,M,High,74,NO,NO,0
ID8409,PB100143,B,TIPO6,HÍBRIDO,M,High,74,NO,NO,0
ID8524,PB100143,B,TIPO6,HÍBRIDO,M,High,74,NO,SI,0
ID8621,PB100143,B,TIPO6,HÍBRIDO,M,High,74,SI,SI,0
ID6561,PB100106,B,TIPO1,HÍBRIDO,M,Low,77,NO,SI,0
ID17951,PC100203,C,TIPO4,HÍBRIDO,M,Mid,103,SI,SI,0
ID18003,PC100203,C,TIPO4,HÍBRIDO,M,Mid,103,NO,SI,0
ID20005,PC100206,C,TIPO4,HÍBRIDO,M,Mid-High,78,NO,SI,0
ID20100,PC100206,C,TIPO4,HÍBRIDO,M,Mid-High,78,NO,SI,0
ID51156,PI100390,I,TIPO7,ELÉCTRICO,A,Mid-High,106,NO,NO,0
ID17382,PB100096,B,TIPO1,ELÉCTRICO,A,Mid-High,106,"SI, Financiera",SI,0
ID17369,PB100092,B,TIPO1,ELÉCTRICO,A,Mid,106,"SI, Financiera",SI,0
ID39741,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,0
ID39742,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",NO,0
ID39744,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,4
ID39769,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,4
ID39789,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,4
ID39865,PD100293,D,TIPO8,HÍBRIDO,M,Mid-High,103,"SI, Financiera",NO,4
ID39885,PD100293,D,TIPO8,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,0
ID39722,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,0
ID39725,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",NO,0
ID39732,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",NO,0
ID39734,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,0
ID39750,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,0
ID39751,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,0
ID39752,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,0
ID39753,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",NO,0
ID39761,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,0
ID39764,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,0
ID39767,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,0
ID39770,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",NO,4
ID39772,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,4
ID39780,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,4
ID39783,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,4
ID39787,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,4
ID39795,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,4
ID39847,PD100293,D,TIPO8,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,0
ID39861,PD100293,D,TIPO8,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,0
ID39871,PD100293,D,TIPO8,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,0
ID39872,PD100293,D,TIPO8,HÍBRIDO,M,Mid-High,103,"SI, Financiera",NO,0
ID39876,PD100293,D,TIPO8,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,0
ID39879,PD100293,D,TIPO8,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,0
ID39881,PD100293,D,TIPO8,HÍBRIDO,M,Mid-High,103,"SI, Financiera",NO,0
ID39888,PD100293,D,TIPO8,HÍBRIDO,M,Mid-High,103,"SI, Financiera",SI,4
ID40590,PD100263,D,TIPO6,ELÉCTRICO,A,Mid-High,106,"SI, Financiera",SI,4
ID41933,PD100306,D,TIPO8,ELÉCTRICO,A,Mid-High,106,"SI, Financiera",SI,0
ID19605,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID57256,PE100336,E,TIPO2,HÍBRIDO,M,Mid-High,89,NO,SI,0
ID8992,PB100104,B,TIPO1,HÍBRIDO,M,Low,77,NO,SI,0
ID20116,PC100206,C,TIPO4,HÍBRIDO,M,Mid-High,78,NO,NO,0
ID20123,PC100206,C,TIPO4,HÍBRIDO,M,Mid-High,78,NO,NO,0
ID18840,PC100207,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID18978,PC100207,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID19005,PC100207,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID18979,PC100207,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID13513,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13614,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13616,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,NO,0
ID13678,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13698,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,NO,0
ID13700,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13731,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13733,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13735,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13737,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13740,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,NO,0
ID13742,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13746,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,NO,0
ID13748,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13753,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,SI,SI,0
ID13766,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,NO,0
ID13773,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13791,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13797,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,NO,0
ID13529,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,SI,SI,0
ID13570,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,SI,NO,0
ID13594,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13615,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13619,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13637,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13639,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13662,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,SI,SI,0
ID13697,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13725,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13732,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13734,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,NO,0
ID13741,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,SI,SI,0
ID13743,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13745,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13747,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,SI,SI,0
ID13749,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,SI,SI,0
ID13750,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,SI,SI,0
ID13754,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13756,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13758,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13767,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,NO,0
ID13770,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13792,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13804,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13806,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,NO,0
ID13820,PB100065,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID12925,PB100138,B,TIPO6,HÍBRIDO,M,Mid,74,NO,SI,0
ID12952,PB100138,B,TIPO6,HÍBRIDO,M,Mid,74,NO,SI,0
ID12970,PB100138,B,TIPO6,HÍBRIDO,M,Mid,74,NO,SI,0
ID12926,PB100138,B,TIPO6,HÍBRIDO,M,Mid,74,SI,SI,0
ID12937,PB100138,B,TIPO6,HÍBRIDO,M,Mid,74,NO,SI,0
ID12939,PB100138,B,TIPO6,HÍBRIDO,M,Mid,74,NO,SI,0
ID12962,PB100138,B,TIPO6,HÍBRIDO,M,Mid,74,SI,NO,0
ID12966,PB100138,B,TIPO6,HÍBRIDO,M,Mid,74,NO,SI,0
ID13782,PB100072,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13784,PB100072,B,TIPO1,HÍBRIDO,M,Mid,74,SI,SI,0
ID13786,PB100072,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13788,PB100072,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13783,PB100072,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13785,PB100072,B,TIPO1,HÍBRIDO,M,Mid,74,SI,SI,0
ID13787,PB100072,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13789,PB100072,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID13790,PB100072,B,TIPO1,HÍBRIDO,M,Mid,74,NO,SI,0
ID14720,PB100078,B,TIPO1,HÍBRIDO,M,Mid-High,85,"SI, Financiera",SI,0
ID5530,PB100118,B,TIPO1,HÍBRIDO,M,Low,101,NO,SI,0
ID5550,PB100118,B,TIPO1,HÍBRIDO,M,Low,101,NO,SI,0
ID13024,PB100083,B,TIPO1,HÍBRIDO,M,Mid,107,NO,SI,0
ID13026,PB100083,B,TIPO1,HÍBRIDO,M,Mid,107,NO,SI,0
ID5594,PB100118,B,TIPO1,HÍBRIDO,M,Low,101,NO,NO,0
ID5579,PB100115,B,TIPO1,HÍBRIDO,M,Mid,101,NO,NO,0
ID5672,PB100115,B,TIPO1,HÍBRIDO,M,Mid,101,NO,SI,0
ID5677,PB100115,B,TIPO1,HÍBRIDO,M,Mid,101,NO,SI,0
ID4085,PB100171,B,TIPO6,HÍBRIDO,M,Mid,101,NO,SI,0
ID5716,PB100116,B,TIPO1,HÍBRIDO,M,Mid,101,SI,NO,0
ID5576,PB100115,B,TIPO1,HÍBRIDO,M,Mid,101,NO,SI,0
ID20759,PC100188,C,TIPO4,HÍBRIDO,M,Mid,106,NO,NO,0
ID20760,PC100188,C,TIPO4,HÍBRIDO,M,Mid,106,NO,SI,0
ID20756,PC100188,C,TIPO4,HÍBRIDO,M,Mid,106,NO,SI,0
ID20758,PC100188,C,TIPO4,HÍBRIDO,M,Mid,106,NO,SI,0
ID21255,PC100193,C,TIPO4,HÍBRIDO,M,Mid-High,81,NO,SI,0
ID21325,PC100190,C,TIPO4,HÍBRIDO,M,Mid,81,SI,SI,0
ID21332,PC100190,C,TIPO4,HÍBRIDO,M,Mid,81,NO,NO,0
ID21352,PC100190,C,TIPO4,HÍBRIDO,M,Mid,81,NO,SI,0
ID21328,PC100190,C,TIPO4,HÍBRIDO,M,Mid,81,SI,SI,0
ID21337,PC100190,C,TIPO4,HÍBRIDO,M,Mid,81,NO,SI,0
ID21307,PC100194,C,TIPO4,HÍBRIDO,M,Mid,81,NO,SI,0
ID21363,PC100194,C,TIPO4,HÍBRIDO,M,Mid,81,NO,SI,0
ID21372,PC100194,C,TIPO4,HÍBRIDO,M,Mid,81,SI,NO,0
ID21308,PC100194,C,TIPO4,HÍBRIDO,M,Mid,81,NO,SI,0
ID57327,PE100337,E,TIPO2,HÍBRIDO,M,Low,89,NO,SI,0
ID57394,PE100337,E,TIPO2,HÍBRIDO,M,Low,89,NO,SI,0
ID34653,PD100214,D,TIPO1,HÍBRIDO,M,Mid-High,85,NO,SI,0
ID34661,PD100214,D,TIPO1,HÍBRIDO,M,Mid-High,85,NO,SI,0
ID58027,PG100351,G,TIPO5,HÍBRIDO,M,Low,101,SI,SI,0
ID58048,PG100351,G,TIPO5,HÍBRIDO,M,Low,101,NO,NO,0
ID21217,PC100190,C,TIPO4,HÍBRIDO,M,Mid,81,SI,SI,0
ID10482,PB100069,B,TIPO1,HÍBRIDO,M,Low,74,SI,NO,0
ID1469,PB100149,B,TIPO6,HÍBRIDO,M,Mid-High,85,"SI, Financiera",NO,0
ID57578,PE100334,E,TIPO2,HÍBRIDO,M,Mid-High,89,NO,NO,0
ID57585,PE100334,E,TIPO2,HÍBRIDO,M,Mid-High,89,NO,SI,0
ID57598,PE100334,E,TIPO2,HÍBRIDO,M,Mid-High,89,NO,SI,0
ID57624,PE100334,E,TIPO2,HÍBRIDO,M,Mid-High,89,NO,SI,0
ID57626,PE100334,E,TIPO2,HÍBRIDO,M,Mid-High,89,NO,SI,0
ID8638,PB100141,B,TIPO6,HÍBRIDO,M,Mid-High,74,NO,SI,0
ID34526,PD100212,D,TIPO1,HÍBRIDO,M,Low,85,NO,SI,0
ID34535,PD100212,D,TIPO1,HÍBRIDO,M,Low,85,SI,NO,0
ID34564,PD100212,D,TIPO1,HÍBRIDO,M,Low,85,NO,SI,0
ID37102,PD100215,D,TIPO1,HÍBRIDO,M,Low,104,SI,SI,0
ID37115,PD100215,D,TIPO1,HÍBRIDO,M,Low,104,SI,SI,0
ID37130,PD100215,D,TIPO1,HÍBRIDO,M,Low,104,NO,SI,0
ID37144,PD100215,D,TIPO1,HÍBRIDO,M,Low,104,SI,NO,0
ID37753,PD100295,D,TIPO8,HÍBRIDO,M,Low,104,NO,SI,0
ID37228,PD100210,D,TIPO1,ELÉCTRICO,A,Low,104,SI,NO,0
ID18352,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,NO,0
ID18547,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,NO,0
ID18487,PC100208,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID17423,PB100092,B,TIPO1,ELÉCTRICO,A,Mid,106,NO,SI,0
ID40039,PD100277,D,TIPO6,HÍBRIDO,M,Mid-High,106,NO,SI,0
ID39918,PD100277,D,TIPO6,HÍBRIDO,M,Mid-High,106,NO,SI,0
ID39956,PD100277,D,TIPO6,HÍBRIDO,M,Mid-High,106,"SI, Financiera",SI,0
ID41294,PD100317,D,TIPO8,HÍBRIDO,M,Mid-High,106,"SI, Financiera",SI,0
ID39945,PD100278,D,TIPO6,HÍBRIDO,M,Mid-High,106,NO,SI,0
ID39975,PD100278,D,TIPO6,HÍBRIDO,M,Mid-High,106,NO,NO,0
ID40001,PD100278,D,TIPO6,HÍBRIDO,M,Mid-High,106,NO,SI,0
ID41297,PD100318,D,TIPO8,HÍBRIDO,M,Mid-High,106,NO,SI,0
ID41300,PD100318,D,TIPO8,HÍBRIDO,M,Mid-High,106,NO,NO,0
ID41302,PD100318,D,TIPO8,HÍBRIDO,M,Mid-High,106,NO,SI,0
ID41363,PD100318,D,TIPO8,HÍBRIDO,M,Mid-High,106,NO,NO,0
ID9625,PB100103,B,TIPO1,HÍBRIDO,M,Mid-High,77,NO,SI,0
ID18844,PC100207,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID18958,PC100207,C,TIPO4,HÍBRIDO,M,Mid,101,SI,SI,0
ID18969,PC100207,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID18972,PC100207,C,TIPO4,HÍBRIDO,M,Mid,101,SI,SI,0
ID18892,PC100207,C,TIPO4,HÍBRIDO,M,Mid,101,NO,NO,0
ID18922,PC100207,C,TIPO4,HÍBRIDO,M,Mid,101,NO,NO,0
ID19002,PC100207,C,TIPO4,HÍBRIDO,M,Mid,101,NO,SI,0
ID5355,PB100080,B,TIPO1,HÍBRIDO,M,Mid,106,SI,SI,0
ID2043,PB100058,B,TIPO1,ELÉCTRICO,A,Mid-High,85,NO,NO,0
ID15295,PB100089,B,TIPO1,HÍBRIDO,M,Mid-High,117,NO,SI,0
ID15335,PB100087,B,TIPO1,HÍBRIDO,M,Mid,117,NO,SI,0
ID15328,PB100087,B,TIPO1,HÍBRIDO,M,Mid,117,NO,NO,0
ID26620,PA100008,A,TIPO1,HÍBRIDO,M,Mid-High,53,NO,NO,0
ID8973,PB100099,B,TIPO1,HÍBRIDO,M,Mid,77,NO,SI,0
ID39606,PD100248,D,TIPO6,HÍBRIDO,M,Mid-High,103,NO,SI,0
