Customer_ID,GENERO,Edad,CODIGO_POSTAL,RENTA_MEDIA_ESTIMADA,STATUS_SOCIAL,ZONA,PROV_DESC,TIENDA_DESC
65094,M,39,CP48012,29994,C,CENTRO,MADRID,MADRID SUR
37642,M,54,CP28025,24776,B,CENTRO,MADRID,MADRID SUR
40919,M,51,CP50840,0,,CENTRO,MADRID,MADRID SUR
45951,F,40,CP21005,21027,B,ESTE,BARCELONA,BARCELONA CENTRO
37234,F,26,CP28022,27845,B,CENTRO,MADRID,MADRID SUR
49979,M,37,CP40389,20556,K,CENTRO,MADRID,MADRID NORTE
39279,M,39,CP8389,30365,D,CENTRO,MADRID,MADRID NORTE
41136,F,29,CP12003,0,,ESTE,BARCELONA,BARCELONA CENTRO
19418,F,30,CP20015,32916,C,ESTE,BARCELONA,BARCELONA NORTE
63091,M,52,CP36202,27443,B,NORTE,BILBAO,BILBAO
72036,M,25,CP19001,32922,B,ESTE,BARCELONA,BARCELONA NORTE
42730,F,48,CP3206,24641,E,SUR,SEVILLA,SEVILLA
49460,M,55,CP28820,27426,E,NORTE,BILBAO,BILBAO
54346,M,43,CP8301,27324,B,ESTE,BARCELONA,BARCELONA NORTE
59799,M,51,CP39011,0,,SUR,SEVILLA,SEVILLA
26130,M,46,CP20110,29085,D,NORTE,BILBAO,BILBAO
24174,M,53,CP28039,33178,A,CENTRO,MADRID,MADRID OESTE
89949,M,35,CP28820,0,,CENTRO,MADRID,MADRID ESTE
82651,M,33,CP8906,27693,B,CENTRO,MADRID,MADRID NORTE
1924,M,49,CP28230,37112,A,CENTRO,MADRID,MADRID ESTE
60195,M,31,CP28923,33676,E,CENTRO,MADRID,MADRID SUR
91378,F,42,CP28019,0,,CENTRO,MADRID,MADRID ESTE
96926,M,38,CP9200,24354,G,NORTE,BILBAO,BILBAO
32522,F,41,CP28030,33460,D,CENTRO,MADRID,MADRID NORTE
89343,M,34,CP20010,33594,E,NORTE,BILBAO,BILBAO
37448,M,41,CP18100,24007,I,ESTE,BARCELONA,BARCELONA SUR
4956,M,43,CP28021,30022,D,CENTRO,MADRID,MADRID OESTE
66448,M,39,CP8230,36579,U,ESTE,BARCELONA,BARCELONA CENTRO
12305,M,44,CP6130,17511,D,NORTE,LA CORUÑA,LA CORUÑA
96710,M,36,CP28023,0,,CENTRO,MADRID,MADRID SUR
41099,M,51,CP28025,27880,B,SUR,MALAGA,MALAGA
41775,M,43,CP15176,29689,C,CENTRO,MADRID,MADRID ESTE
3921,M,33,CP46701,27298,B,CENTRO,MADRID,MADRID ESTE
81954,M,31,CP28110,37643,A,CENTRO,MADRID,MADRID OESTE
30716,M,44,CP18008,37060,A,ESTE,BARCELONA,BARCELONA CENTRO
49557,M,40,CP43202,0,,CENTRO,MADRID,MADRID ESTE
38151,M,50,CP36203,33764,A,CENTRO,MADRID,MADRID SUR
23728,M,29,CP33400,29770,C,SUR,MALAGA,MALAGA
55332,F,37,CP8208,0,,CENTRO,MADRID,MADRID ESTE
52776,F,31,CP28230,29116,D,NORTE,LA CORUÑA,LA CORUÑA
14234,M,37,CP8860,0,,CENTRO,MADRID,MADRID NORTE
90715,M,43,CP28003,33189,A,SUR,SEVILLA,SEVILLA
52186,M,48,CP38290,0,,CENTRO,MADRID,MADRID SUR
66951,M,28,CP4720,0,,CENTRO,MADRID,MADRID SUR
35948,F,27,CP28891,30684,D,CENTRO,MADRID,MADRID SUR
32024,M,42,CP20001,29958,C,ESTE,BARCELONA,BARCELONA CENTRO
58761,F,24,CP24006,29568,C,SUR,SEVILLA,SEVILLA
87142,F,35,CP25300,25086,D,NORTE,LA CORUÑA,LA CORUÑA
52160,M,58,CP12159,0,,CENTRO,MADRID,MADRID NORTE
4464,M,50,CP28026,27836,B,CENTRO,MADRID,MADRID OESTE
10645,F,37,CP29004,29301,I,CENTRO,MADRID,MADRID SUR
35562,M,45,CP46022,23595,E,ESTE,BARCELONA,BARCELONA NORTE
27001,M,32,CP28669,37043,A,CENTRO,MADRID,MADRID ESTE
98042,M,44,CP8860,27250,G,ESTE,VALENCIA,VALENCIA
58797,M,43,CP46008,0,,SUR,MALAGA,MALAGA
51706,M,58,CP31620,37676,A,CENTRO,MADRID,MADRID OESTE
24362,M,48,CP45005,28288,C,ESTE,BARCELONA,BARCELONA CENTRO
88786,M,49,CP33930,0,,ESTE,BARCELONA,BARCELONA NORTE
49123,M,75,CP28029,24770,B,ESTE,BARCELONA,BARCELONA SUR
50307,M,78,CP3130,24354,D,CENTRO,MADRID,MADRID OESTE
71650,M,54,CP3581,0,C,ESTE,BARCELONA,BARCELONA SUR
57839,M,31,CP8226,27399,G,CENTRO,MADRID,MADRID NORTE
90354,M,37,CP41020,25108,E,CENTRO,MADRID,MADRID NORTE
19768,M,42,CP11403,0,,CENTRO,MADRID,MADRID OESTE
12837,M,39,CP41014,26577,,ESTE,BARCELONA,BARCELONA NORTE
6180,M,59,CP1006,27056,E,ESTE,BARCELONA,BARCELONA SUR
4495,F,45,CP28400,0,,ESTE,BARCELONA,BARCELONA NORTE
83062,F,30,CP47008,27408,B,SUR,MALAGA,MALAGA
62850,M,33,CP8030,27880,B,ESTE,VALENCIA,VALENCIA
62624,F,35,CP11405,22347,I,CENTRO,MADRID,MADRID ESTE
40760,M,56,CP28027,25033,B,NORTE,BILBAO,BILBAO
34239,F,46,CP7001,27846,C,ESTE,BARCELONA,BARCELONA CENTRO
42771,M,43,CP25005,27906,U,CENTRO,MADRID,MADRID NORTE
21111,M,42,CP8035,34984,E,ESTE,BARCELONA,BARCELONA NORTE
79954,M,50,CP39313,25274,H,ESTE,BARCELONA,BARCELONA NORTE
90412,M,33,CP11007,35296,E,CENTRO,MADRID,MADRID OESTE
80648,M,56,CP47012,24135,I,ESTE,BARCELONA,BARCELONA CENTRO
83105,M,37,CP50018,33181,D,ESTE,BARCELONA,BARCELONA CENTRO
43515,F,43,CP29630,0,,ESTE,BARCELONA,BARCELONA CENTRO
44869,M,59,CP17310,25104,C,CENTRO,MADRID,MADRID SUR
29768,F,36,CP36140,21332,I,ESTE,BARCELONA,BARCELONA SUR
7791,M,54,CP6800,0,,CENTRO,MADRID,MADRID ESTE
52783,M,54,CP9001,27357,B,NORTE,LA CORUÑA,LA CORUÑA
71040,F,33,CP14290,22240,K,ESTE,BARCELONA,BARCELONA NORTE
80098,M,49,CP37405,18469,K,CENTRO,MADRID,MADRID SUR
97522,M,31,CP47155,28980,D,CENTRO,MADRID,MADRID NORTE
63925,M,27,CP46009,29830,C,ESTE,BARCELONA,BARCELONA CENTRO
50205,M,26,CP33012,30824,D,CENTRO,MADRID,MADRID NORTE
17539,M,57,CP37002,33914,A,ESTE,BARCELONA,BARCELONA SUR
81613,M,33,CP28500,27994,H,ESTE,BARCELONA,BARCELONA NORTE
96224,F,48,CP48970,26707,G,ESTE,BARCELONA,BARCELONA SUR
60897,M,59,CP35017,0,,CENTRO,MADRID,MADRID ESTE
80338,M,58,CP41020,32883,D,CENTRO,MADRID,MADRID NORTE
36398,F,53,CP41018,33926,A,ESTE,BARCELONA,BARCELONA NORTE
55644,F,41,CP28214,0,,ESTE,BARCELONA,BARCELONA SUR
41679,M,52,CP28400,0,,CENTRO,MADRID,MADRID OESTE
39562,M,37,CP48340,31303,G,CENTRO,MADRID,MADRID OESTE
86290,F,38,CP33013,29963,C,SUR,MALAGA,MALAGA
19286,M,53,CP38410,24927,I,CENTRO,MADRID,MADRID OESTE
1127,M,49,CP15360,21391,,CENTRO,MADRID,MADRID SUR
76317,M,54,CP3202,32995,E,ESTE,BARCELONA,BARCELONA CENTRO
1130,M,36,CP26500,28374,H,ESTE,BARCELONA,BARCELONA SUR
66830,F,36,CP28933,24977,E,CENTRO,MADRID,MADRID OESTE
62051,M,44,CP28529,36511,D,ESTE,BARCELONA,BARCELONA SUR
70608,F,42,CP28002,33189,A,SUR,MALAGA,MALAGA
4704,,40,CP28003,33174,A,CENTRO,MADRID,MADRID OESTE
49951,M,27,CP12004,25332,H,CENTRO,MADRID,MADRID OESTE
85561,M,39,CP28022,29130,B,CENTRO,MADRID,MADRID ESTE
60804,M,37,CP32001,27061,B,CENTRO,MADRID,MADRID SUR
59748,M,52,CP43886,25762,H,CENTRO,MADRID,MADRID ESTE
42255,M,41,CP35290,0,,CENTRO,MADRID,MADRID ESTE
56566,M,54,CP28980,29017,,NORTE,BILBAO,BILBAO
86166,M,25,CP22400,0,,CENTRO,MADRID,MADRID SUR
66937,M,28,CP36205,27348,B,ESTE,BARCELONA,BARCELONA CENTRO
16887,F,35,CP43330,25495,H,CENTRO,MADRID,MADRID ESTE
93047,F,26,CP8240,0,,ESTE,BARCELONA,BARCELONA SUR
74556,M,47,CP10160,0,,CENTRO,MADRID,MADRID SUR
83603,M,24,CP8020,32209,E,CENTRO,MADRID,MADRID OESTE
83083,M,58,CP28944,23799,E,ESTE,BARCELONA,BARCELONA CENTRO
93832,F,22,CP28891,37770,A,CENTRO,MADRID,MADRID NORTE
28445,M,41,CP21810,22175,I,CENTRO,MADRID,MADRID SUR
90223,F,25,CP28007,33789,E,ESTE,BARCELONA,BARCELONA SUR
28537,M,27,CP50013,29717,C,SUR,MALAGA,MALAGA
46921,M,34,CP46190,35538,C,CENTRO,MADRID,MADRID NORTE
44911,M,40,CP15220,24170,A,CENTRO,MADRID,MADRID OESTE
90132,F,47,CP30009,33910,D,ESTE,BARCELONA,BARCELONA SUR
17387,F,32,CP46400,25164,C,CENTRO,MADRID,MADRID NORTE
33653,F,45,CP28109,37097,A,ESTE,BARCELONA,BARCELONA NORTE
14387,F,37,CP8015,28749,C,CENTRO,MADRID,MADRID OESTE
43296,M,34,CP50003,27844,B,CENTRO,MADRID,MADRID SUR
62527,F,26,CP21450,22197,I,NORTE,BILBAO,BILBAO
55033,M,44,CP18690,24569,C,CENTRO,MADRID,MADRID NORTE
21006,F,39,CP15930,0,,CENTRO,MADRID,MADRID SUR
81657,F,41,CP8690,30036,U,CENTRO,MADRID,MADRID NORTE
17505,F,34,CP28045,0,,CENTRO,MADRID,MADRID ESTE
31578,M,55,CP15010,0,,ESTE,BARCELONA,BARCELONA NORTE
22887,M,31,CP28223,0,,ESTE,VALENCIA,VALENCIA
54084,M,55,CP8222,29218,D,CENTRO,MADRID,MADRID ESTE
22737,M,48,CP18012,28009,C,ESTE,BARCELONA,BARCELONA SUR
52635,F,39,CP30001,28063,C,ESTE,BARCELONA,BARCELONA SUR
41079,M,25,CP1002,25764,B,CENTRO,MADRID,MADRID SUR
34833,F,74,CP28320,24106,D,CENTRO,MADRID,MADRID OESTE
36350,M,34,CP28030,25082,E,ESTE,BARCELONA,BARCELONA NORTE
44155,M,42,CP43700,28404,D,NORTE,BILBAO,BILBAO
45764,M,40,CP28941,27449,E,CENTRO,MADRID,MADRID ESTE
73881,M,43,CP8930,28416,,CENTRO,MADRID,MADRID OESTE
43102,M,56,CP50230,18510,K,NORTE,LA CORUÑA,LA CORUÑA
39120,M,52,CP8024,30166,C,ESTE,BARCELONA,BARCELONA NORTE
24268,M,59,CP1010,0,,CENTRO,MADRID,MADRID OESTE
74456,M,56,CP1010,0,,CENTRO,MADRID,MADRID SUR
86492,F,52,CP28806,27721,E,ESTE,BARCELONA,BARCELONA NORTE
23020,M,47,CP20001,29745,C,SUR,MALAGA,MALAGA
13047,M,42,CP41006,22253,B,CENTRO,MADRID,MADRID SUR
60188,M,54,CP8015,29839,C,ESTE,BARCELONA,BARCELONA NORTE
28257,F,40,CP29738,0,,CENTRO,MADRID,MADRID SUR
79760,M,54,CP14500,0,,NORTE,LA CORUÑA,LA CORUÑA
51625,M,58,CP36205,29155,D,ESTE,BARCELONA,BARCELONA SUR
84560,,31,CP28008,33209,A,CENTRO,MADRID,MADRID SUR
70339,F,37,CP8820,27270,G,CENTRO,MADRID,MADRID NORTE
29927,M,30,CP35430,0,,CENTRO,MADRID,MADRID OESTE
72840,F,58,CP8222,26982,G,NORTE,BILBAO,BILBAO
65554,M,30,CP7006,27908,C,CENTRO,MADRID,MADRID SUR
58939,M,40,CP8018,31434,B,SUR,SEVILLA,SEVILLA
38415,M,55,CP8970,27891,G,ESTE,BARCELONA,BARCELONA SUR
62040,M,40,CP25198,32439,C,CENTRO,MADRID,MADRID SUR
95599,F,51,CP1007,34566,,CENTRO,MADRID,MADRID SUR
85018,M,44,CP28050,30581,D,ESTE,BARCELONA,BARCELONA SUR
28643,M,36,CP7610,27684,,CENTRO,MADRID,MADRID SUR
20152,M,53,CP20014,35811,C,SUR,MALAGA,MALAGA
30770,F,35,CP38003,27923,C,NORTE,BILBAO,BILBAO
47893,M,38,CP3003,0,,SUR,MALAGA,MALAGA
72740,M,45,CP15403,27391,H,ESTE,BARCELONA,BARCELONA CENTRO
46231,M,45,CP29770,0,,CENTRO,MADRID,MADRID OESTE
70066,F,29,CP28830,27450,E,CENTRO,MADRID,MADRID SUR
47987,F,35,CP28030,24300,B,SUR,MALAGA,MALAGA
96747,F,53,CP18004,34083,A,ESTE,BARCELONA,BARCELONA NORTE
37083,M,33,CP28806,0,,SUR,MALAGA,MALAGA
54774,M,47,CP3006,29412,I,CENTRO,MADRID,MADRID ESTE
74776,F,38,CP47013,24558,E,ESTE,BARCELONA,BARCELONA CENTRO
2362,M,39,CP3203,22427,D,ESTE,BARCELONA,BARCELONA CENTRO
20381,M,32,CP28820,27426,E,ESTE,VALENCIA,VALENCIA
78576,M,35,CP48140,31081,G,ESTE,BARCELONA,BARCELONA CENTRO
7135,M,35,CP28223,36615,E,NORTE,LA CORUÑA,LA CORUÑA
91771,F,53,CP28027,35336,E,CENTRO,MADRID,MADRID OESTE
40289,M,36,CP3330,24860,H,CENTRO,MADRID,MADRID NORTE
70439,M,43,CP33007,33955,A,CENTRO,MADRID,MADRID ESTE
72275,M,41,CP17200,0,,CENTRO,MADRID,MADRID OESTE
25669,M,52,CP11500,17098,I,ESTE,VALENCIA,VALENCIA
88413,F,33,CP3540,34101,E,CENTRO,MADRID,MADRID OESTE
68795,M,31,CP29010,27321,E,CENTRO,MADRID,MADRID ESTE
94488,M,38,CP9003,28459,C,CENTRO,MADRID,MADRID OESTE
263,M,40,CP28041,24172,B,NORTE,BILBAO,BILBAO
38710,M,44,CP11207,23018,I,ESTE,BARCELONA,BARCELONA NORTE
92071,M,49,CP45221,22056,H,CENTRO,MADRID,MADRID ESTE
20016,M,48,CP44547,18497,K,CENTRO,MADRID,MADRID ESTE
70450,M,29,CP15679,29043,D,CENTRO,MADRID,MADRID SUR
24464,M,32,CP1002,27611,E,CENTRO,MADRID,MADRID SUR
57534,M,30,CP30500,0,,CENTRO,MADRID,MADRID SUR
40086,M,31,CP31390,25840,H,ESTE,BARCELONA,BARCELONA SUR
26747,M,50,CP9462,34024,K,ESTE,BARCELONA,BARCELONA NORTE
40923,M,41,CP8720,27036,B,CENTRO,MADRID,MADRID OESTE
41796,F,31,CP3201,0,,SUR,MALAGA,MALAGA
48001,M,41,CP8202,29000,E,ESTE,BARCELONA,BARCELONA SUR
8909,M,38,CP8923,27731,B,CENTRO,MADRID,MADRID SUR
82335,F,36,CP3206,27311,G,CENTRO,MADRID,MADRID NORTE
22506,F,32,CP36205,32004,A,NORTE,LA CORUÑA,LA CORUÑA
26500,M,38,CP36960,21652,I,ESTE,BARCELONA,BARCELONA CENTRO
80114,M,38,CP13500,19946,J,ESTE,BARCELONA,BARCELONA CENTRO
72533,M,39,CP45600,25554,D,NORTE,LA CORUÑA,LA CORUÑA
59850,M,30,CP20170,31088,,NORTE,BILBAO,BILBAO
81591,M,28,CP11401,0,,CENTRO,MADRID,MADRID ESTE
75248,F,30,CP1012,24584,E,ESTE,BARCELONA,BARCELONA SUR
4126,F,41,CP36205,27021,G,SUR,MALAGA,MALAGA
57674,F,33,CP1015,23791,D,CENTRO,MADRID,MADRID OESTE
27477,M,33,CP18008,33838,A,CENTRO,MADRID,MADRID OESTE
92998,M,26,CP42110,0,H,CENTRO,MADRID,MADRID SUR
92157,F,35,CP8304,27391,G,ESTE,BARCELONA,BARCELONA NORTE
91094,M,38,CP4007,24449,A,CENTRO,MADRID,MADRID OESTE
28014,M,50,CP29650,23440,H,CENTRO,MADRID,MADRID OESTE
60835,M,40,CP28045,32885,D,CENTRO,MADRID,MADRID OESTE
2451,M,57,CP22400,26715,H,ESTE,VALENCIA,VALENCIA
32136,F,50,CP3570,27438,D,CENTRO,MADRID,MADRID ESTE
86671,M,31,CP28880,0,,ESTE,BARCELONA,BARCELONA SUR
99061,M,39,CP48970,23611,E,ESTE,BARCELONA,BARCELONA NORTE
63959,M,49,CP46014,24914,E,ESTE,BARCELONA,BARCELONA CENTRO
52275,M,46,CP20280,30220,C,CENTRO,MADRID,MADRID SUR
67220,M,41,CP8027,0,B,NORTE,LA CORUÑA,LA CORUÑA
88191,F,35,CP38390,25899,F,ESTE,BARCELONA,BARCELONA NORTE
15326,F,40,CP17820,25108,C,ESTE,BARCELONA,BARCELONA NORTE
64036,M,39,CP15500,26182,G,CENTRO,MADRID,MADRID NORTE
29932,F,25,CP46240,25306,D,CENTRO,MADRID,MADRID NORTE
56054,M,40,CP28945,30234,D,CENTRO,MADRID,MADRID ESTE
81405,M,77,CP8720,27840,D,CENTRO,MADRID,MADRID OESTE
18113,M,46,CP48143,26102,H,CENTRO,MADRID,MADRID OESTE
50145,M,46,CP6007,23972,H,CENTRO,MADRID,MADRID SUR
66704,F,43,CP6010,0,,CENTRO,MADRID,MADRID ESTE
97880,M,36,CP17113,0,C,CENTRO,MADRID,MADRID SUR
7579,F,47,CP8211,36952,U,CENTRO,MADRID,MADRID ESTE
56525,M,45,CP28042,29118,D,ESTE,BARCELONA,BARCELONA CENTRO
3781,M,43,CP8395,28430,C,CENTRO,MADRID,MADRID ESTE
62222,M,34,CP28022,30088,D,CENTRO,MADRID,MADRID ESTE
14259,,58,CP28250,37153,A,ESTE,BARCELONA,BARCELONA NORTE
85361,M,36,CP13240,20416,J,CENTRO,MADRID,MADRID ESTE
50026,F,39,CP7014,0,,CENTRO,MADRID,MADRID OESTE
14656,F,32,CP46183,36798,A,NORTE,BILBAO,BILBAO
98388,M,60,CP25006,0,,ESTE,BARCELONA,BARCELONA SUR
84298,M,33,CP24009,25931,H,ESTE,BARCELONA,BARCELONA CENTRO
50569,M,34,CP8041,29631,B,CENTRO,MADRID,MADRID NORTE
42385,F,32,CP22005,35892,C,CENTRO,MADRID,MADRID OESTE
12782,M,55,CP46001,30432,A,CENTRO,MADRID,MADRID OESTE
4793,M,45,CP8230,36579,C,CENTRO,MADRID,MADRID ESTE
61273,M,35,CP8340,31352,A,SUR,MALAGA,MALAGA
31032,F,29,CP25700,25955,H,CENTRO,MADRID,MADRID ESTE
47103,M,40,CP28905,0,,CENTRO,MADRID,MADRID OESTE
86787,F,55,CP8302,27383,D,CENTRO,MADRID,MADRID OESTE
43690,F,54,CP38005,34190,F,NORTE,LA CORUÑA,LA CORUÑA
17797,M,57,CP28922,0,,CENTRO,MADRID,MADRID NORTE
62693,F,35,CP43204,29343,C,CENTRO,MADRID,MADRID SUR
11699,M,57,CP31490,28948,K,ESTE,BARCELONA,BARCELONA SUR
18959,F,31,CP14711,0,,NORTE,LA CORUÑA,LA CORUÑA
92456,M,30,CP47013,23412,,CENTRO,MADRID,MADRID NORTE
11544,M,48,CP29600,27653,F,CENTRO,MADRID,MADRID OESTE
90136,F,32,CP28760,0,,ESTE,BARCELONA,BARCELONA CENTRO
91817,M,44,CP35017,35713,A,CENTRO,MADRID,MADRID NORTE
46330,M,31,CP28820,27426,E,CENTRO,MADRID,MADRID SUR
55607,M,50,CP7008,26746,G,CENTRO,MADRID,MADRID NORTE
57145,F,50,CP8024,30166,C,CENTRO,MADRID,MADRID ESTE
67252,M,54,CP43203,35071,E,SUR,SEVILLA,SEVILLA
75069,M,35,CP48011,0,,ESTE,BARCELONA,BARCELONA SUR
52552,F,52,CP14004,0,,CENTRO,MADRID,MADRID NORTE
9399,M,26,CP50007,29551,C,CENTRO,MADRID,MADRID ESTE
65782,F,39,CP28903,0,,CENTRO,MADRID,MADRID NORTE
39134,M,25,CP29018,37099,A,CENTRO,MADRID,MADRID OESTE
2072,M,54,CP2652,18724,J,ESTE,BARCELONA,BARCELONA SUR
53116,F,52,CP26500,28374,G,SUR,MALAGA,MALAGA
27370,M,39,CP28041,27480,E,ESTE,VALENCIA,VALENCIA
24256,F,46,CP46015,25813,E,ESTE,BARCELONA,BARCELONA SUR
83343,M,28,CP33410,29302,G,CENTRO,MADRID,MADRID ESTE
82680,F,37,CP11500,0,,CENTRO,MADRID,MADRID SUR
26437,M,50,CP8911,27853,C,CENTRO,MADRID,MADRID NORTE
95678,M,50,CP8025,0,,ESTE,BARCELONA,BARCELONA CENTRO
81091,M,40,CP15960,23970,H,NORTE,LA CORUÑA,LA CORUÑA
68895,M,50,CP28035,35531,E,CENTRO,MADRID,MADRID SUR
3590,M,32,CP20260,31096,G,ESTE,BARCELONA,BARCELONA CENTRO
6210,F,40,CP1110,0,U,CENTRO,MADRID,MADRID NORTE
73026,M,37,CP28020,0,,CENTRO,MADRID,MADRID NORTE
58316,M,50,CP4240,24176,,ESTE,BARCELONA,BARCELONA NORTE
55098,M,44,CP8273,28961,K,ESTE,VALENCIA,VALENCIA
95199,M,35,CP6640,21220,J,CENTRO,MADRID,MADRID NORTE
59545,F,48,CP28703,27659,D,CENTRO,MADRID,MADRID ESTE
30910,F,51,CP46530,37647,A,NORTE,LA CORUÑA,LA CORUÑA
67976,M,44,CP4720,30828,I,SUR,MALAGA,MALAGA
90190,F,51,CP46240,24808,H,CENTRO,MADRID,MADRID OESTE
82565,M,53,CP8226,0,,NORTE,LA CORUÑA,LA CORUÑA
47248,,34,CP48508,26120,H,CENTRO,MADRID,MADRID ESTE
46423,M,31,CP28002,33110,A,CENTRO,MADRID,MADRID SUR
35552,M,41,CP28011,27620,B,CENTRO,MADRID,MADRID OESTE
1639,M,34,CP46200,28109,G,CENTRO,MADRID,MADRID SUR
6006,M,47,CP23110,20113,D,CENTRO,MADRID,MADRID SUR
27910,M,32,CP28530,25144,H,CENTRO,MADRID,MADRID NORTE
75756,F,45,CP17820,30274,A,ESTE,BARCELONA,BARCELONA CENTRO
23380,F,38,CP28022,24273,B,CENTRO,MADRID,MADRID NORTE
43222,M,30,CP28003,25322,B,ESTE,VALENCIA,VALENCIA
69356,M,37,CP41015,31920,A,ESTE,BARCELONA,BARCELONA SUR
62997,M,54,CP15220,31575,D,CENTRO,MADRID,MADRID ESTE
44665,M,50,CP37777,20541,K,CENTRO,MADRID,MADRID SUR
46518,F,48,CP28904,23977,,CENTRO,MADRID,MADRID OESTE
8973,M,37,CP50012,26961,B,CENTRO,MADRID,MADRID OESTE
26779,M,36,CP46540,24982,H,ESTE,VALENCIA,VALENCIA
12807,M,30,CP3330,0,,SUR,MALAGA,MALAGA
89642,M,33,CP28037,21183,B,CENTRO,MADRID,MADRID SUR
12098,F,30,CP1191,0,,CENTRO,MADRID,MADRID ESTE
63548,F,42,CP35019,30923,D,ESTE,BARCELONA,BARCELONA CENTRO
17233,M,78,CP28232,0,,SUR,SEVILLA,SEVILLA
10269,F,32,CP43893,31826,C,ESTE,BARCELONA,BARCELONA CENTRO
61973,M,49,CP48008,33833,A,CENTRO,MADRID,MADRID SUR
81076,M,78,CP45005,0,,CENTRO,MADRID,MADRID ESTE
56853,M,41,CP8700,0,,ESTE,BARCELONA,BARCELONA NORTE
983,F,75,CP28922,30069,D,ESTE,BARCELONA,BARCELONA NORTE
26415,M,44,CP3804,25500,H,CENTRO,MADRID,MADRID NORTE
29250,M,52,CP4001,33929,A,ESTE,BARCELONA,BARCELONA NORTE
31681,M,75,CP28922,29027,D,ESTE,BARCELONA,BARCELONA SUR
39354,F,39,CP45900,18466,K,CENTRO,MADRID,MADRID OESTE
68416,M,58,CP28830,27454,E,CENTRO,MADRID,MADRID SUR
95884,M,35,CP28729,25759,H,CENTRO,MADRID,MADRID OESTE
38172,F,31,CP39001,27911,C,CENTRO,MADRID,MADRID OESTE
44786,F,53,CP15151,16507,K,SUR,SEVILLA,SEVILLA
74526,F,40,CP33213,25535,G,CENTRO,MADRID,MADRID SUR
64913,M,46,CP46870,25413,H,ESTE,BARCELONA,BARCELONA SUR
16560,M,50,CP50580,0,,CENTRO,MADRID,MADRID OESTE
69561,M,41,CP50014,33257,D,CENTRO,MADRID,MADRID NORTE
63881,M,37,CP28880,36359,A,NORTE,BILBAO,BILBAO
7068,M,33,CP28820,24954,D,ESTE,BARCELONA,BARCELONA NORTE
22753,M,53,CP36201,28625,C,ESTE,BARCELONA,BARCELONA SUR
4938,M,49,CP36959,0,,ESTE,BARCELONA,BARCELONA NORTE
44019,M,43,CP41005,31171,E,CENTRO,MADRID,MADRID OESTE
31006,F,56,CP36203,0,,CENTRO,MADRID,MADRID NORTE
15327,M,40,CP35008,20856,B,ESTE,BARCELONA,BARCELONA CENTRO
29851,M,31,CP47480,0,K,CENTRO,MADRID,MADRID ESTE
79698,F,35,CP23100,22115,J,CENTRO,MADRID,MADRID NORTE
45682,M,32,CP36201,0,,ESTE,BARCELONA,BARCELONA NORTE
69801,F,44,CP47005,29839,,CENTRO,MADRID,MADRID ESTE
45518,M,39,CP28942,30047,D,CENTRO,MADRID,MADRID ESTE
32359,M,57,CP3008,34995,,SUR,MALAGA,MALAGA
40845,M,55,CP20800,26454,H,CENTRO,MADRID,MADRID SUR
7078,F,54,CP30107,24487,I,CENTRO,MADRID,MADRID ESTE
6356,F,38,CP2006,28714,G,ESTE,BARCELONA,BARCELONA CENTRO
83714,F,45,CP35001,27836,C,CENTRO,MADRID,MADRID SUR
87707,M,56,CP33402,0,H,ESTE,BARCELONA,BARCELONA SUR
73527,M,33,CP30151,24515,,CENTRO,MADRID,MADRID ESTE
17429,M,60,CP37193,37548,A,SUR,MALAGA,MALAGA
89645,F,43,CP35005,23254,B,NORTE,LA CORUÑA,LA CORUÑA
88690,M,54,CP29018,37099,A,ESTE,BARCELONA,BARCELONA NORTE
15547,,35,CP28220,27742,F,CENTRO,MADRID,MADRID NORTE
9602,F,44,CP43870,26086,H,CENTRO,MADRID,MADRID NORTE
18680,M,38,CP8251,31894,C,CENTRO,MADRID,MADRID NORTE
84658,M,36,CP33012,34785,E,ESTE,BARCELONA,BARCELONA SUR
5460,M,49,CP15884,21454,I,CENTRO,MADRID,MADRID NORTE
3399,M,47,CP20301,25648,E,CENTRO,MADRID,MADRID SUR
99717,F,43,CP36950,21401,I,NORTE,BILBAO,BILBAO
39032,F,43,CP29016,32790,A,ESTE,BARCELONA,BARCELONA SUR
13913,M,59,CP8820,27318,G,ESTE,BARCELONA,BARCELONA SUR
63831,F,39,CP8720,26767,G,NORTE,BILBAO,BILBAO
50273,M,50,CP46184,0,C,CENTRO,MADRID,MADRID NORTE
10545,M,27,CP46022,32820,D,CENTRO,MADRID,MADRID NORTE
74871,M,50,CP28922,29607,E,ESTE,BARCELONA,BARCELONA NORTE
64391,F,39,CP15552,0,I,CENTRO,MADRID,MADRID SUR
63830,M,41,CP48450,27145,E,CENTRO,MADRID,MADRID SUR
22211,F,47,CP8273,28961,K,CENTRO,MADRID,MADRID SUR
47105,F,45,CP18150,23663,D,ESTE,BARCELONA,BARCELONA NORTE
59827,M,51,CP14001,0,,ESTE,BARCELONA,BARCELONA SUR
79434,M,55,CP26005,26424,B,CENTRO,MADRID,MADRID ESTE
58132,F,26,CP35411,26008,U,CENTRO,MADRID,MADRID SUR
1420,M,25,CP12005,0,,CENTRO,MADRID,MADRID SUR
76707,F,34,CP31004,33716,A,CENTRO,MADRID,MADRID ESTE
51822,M,39,CP4130,0,I,CENTRO,MADRID,MADRID ESTE
